9.99999997475242707878351211547852e-07,-9.99999323191244506893460286534037e+00
1.99999999495048541575670242309570e-04,-9.99778738379927162452376343537708e+00
3.98999998992621840443462133407593e-04,-9.99559282649357431875525303865970e+00
5.97999998490195139311254024505615e-04,-9.99340944131193952611885711334594e+00
7.96999997987768438179045915603638e-04,-9.99123711700513918512744915290114e+00
9.95999997485341737046837806701660e-04,-9.98907574100142188738143955717419e+00
1.19499999698291503591462969779968e-03,-9.98692520784184921845555438224551e+00
1.39399999648048833478242158889771e-03,-9.98478540614009536617590168106062e+00
1.59299999597806163365021347999573e-03,-9.98265622156097329632090664475186e+00
1.79199999547563493251800537109375e-03,-9.98053756931955047410065517965450e+00
1.99099999497320823138579726219177e-03,-9.97842933738997444476082065989431e+00
2.18999999447078153025358915328979e-03,-9.97633141994527447137669495802470e+00
2.38899999396835482912138104438782e-03,-9.97424372005840395236098139264413e+00
2.58799999346592812798917293548584e-03,-9.97216613777956913024919094468146e+00
2.78699999296350142685696482658386e-03,-9.97009858467806078189538121492319e+00
2.98599999246107472572475671768188e-03,-9.96804095209321457983497882793245e+00
3.18499999195864802459254860877991e-03,-9.96599315645587541072358828131428e+00
3.38399999145622132346034049987793e-03,-9.96395509245940322069073902255809e+00
3.58299999095379462232813239097595e-03,-9.96192667784531563947292287508617e+00
3.78199999045136792119592428207397e-03,-9.95990783503015663421370495811402e+00
3.98099998994894122006371617317200e-03,-9.95789845149265012095446403250776e+00
4.17999998944651451893150806427002e-03,-9.95589844663126609207448591831735e+00
4.37899998894408781779929995536804e-03,-9.95390771738725745054754412421971e+00
4.57799998844166111666709184646606e-03,-9.95192618096610486649877813647436e+00
4.77699998793923441553488373756409e-03,-9.94995376944000029396236728373992e+00
4.97599998743680771440267562866211e-03,-9.94799040033391549983643464827310e+00
5.17499998693438101327046751976013e-03,-9.94603598913364853138091570272650e+00
5.37399998643195431213825941085815e-03,-9.94409047228657546647900833391986e+00
5.57299998592952761100605130195618e-03,-9.94215378071061781865142004122049e+00
5.77199998542710090987384319305420e-03,-9.94022581067343480223236218407123e+00
5.97099998492467420874163508415222e-03,-9.93830648376916835767813651614233e+00
6.16999998442224750760942697525024e-03,-9.93639574991293963827920787679204e+00
6.36899998391982080647721886634827e-03,-9.93449351391346353618710951494108e+00
6.56799998341739410534501075744629e-03,-9.93259967550374175439265034270875e+00
6.76699998291496740421280264854431e-03,-9.93071414526137208507450271355310e+00
6.96599998241254070308059453964233e-03,-9.92883684853802637483577431254389e+00
7.16499998191011400194838643074036e-03,-9.92696774648788009352134986684746e+00
7.36399998140768730081617832183838e-03,-9.92510671915907652027022400886835e+00
7.56299998090526059968397021293640e-03,-9.92325372679965793214218461315568e+00
7.76199998040283389855176210403442e-03,-9.92140871360275133743200637326254e+00
7.96099997990040719741955399513245e-03,-9.91957162867590425299468837039285e+00
8.15999997939798049628734588623047e-03,-9.91774238887916465435418134077850e+00
8.35899997889555379515513777732849e-03,-9.91592094529123114186874854425469e+00
8.55799997839312709402292966842651e-03,-9.91410725173518882994555534438064e+00
8.75699997789070039289072155952454e-03,-9.91230120220061081473539310593424e+00
8.95599997738827369175851345062256e-03,-9.91050272529055355837795948659164e+00
9.15499997688584699062630534172058e-03,-9.90871177709681360754045975625104e+00
9.35399997638342028949409723281860e-03,-9.90692831643633482850003213471268e+00
9.55299997588099358836188912391663e-03,-9.90515227310073823746572330151139e+00
9.75199997537856688722968101501465e-03,-9.90338356034655689901641251182696e+00
9.95099997487614018609747290611267e-03,-9.90162209761718252205159318535266e+00
1.01499999743737134849652647972107e-02,-9.89986781911431246334942546383218e+00
1.03489999738712867838330566883087e-02,-9.89812070094605892748435005401575e+00
1.05479999733688600827008485794067e-02,-9.89638074258065987207078073595312e+00
1.07469999728664333815686404705048e-02,-9.89464784973388792200382768626810e+00
1.09459999723640066804364323616028e-02,-9.89292196102005297504711212042139e+00
1.11449999718615799793042242527008e-02,-9.89120303546155422644292620759643e+00
1.13439999713591532781720161437988e-02,-9.88949099511498342859883159405854e+00
1.15429999708567265770398080348969e-02,-9.88778578798164144419285959131116e+00
1.17419999703542998759075999259949e-02,-9.88608734242886603212768781290265e+00
1.19409999698518731747753918170929e-02,-9.88439557679755840657181975572598e+00
1.21399999693494464736431837081909e-02,-9.88271043333942171820599709164412e+00
1.23389999688470197725109755992889e-02,-9.88103186554007157683943152193251e+00
1.25379999683445930713787674903870e-02,-9.87935988754807720580580765457057e+00
