9.999999776e-03,7.613421016e-02
1.999999955e-02,1.522684203e-01
2.999999933e-02,2.202153233e-01
3.999999911e-02,2.807540443e-01
4.999999888e-02,3.345895651e-01
5.999999866e-02,3.823597796e-01
6.999999844e-02,4.246418778e-01
7.999999821e-02,4.619581231e-01
8.999999799e-02,4.947810789e-01
9.999999776e-02,5.235383383e-01
1.099999975e-01,5.486168032e-01
1.199999973e-01,5.703665575e-01
1.299999971e-01,5.891043696e-01
1.399999969e-01,6.051168639e-01
1.499999966e-01,6.186633886e-01
1.599999964e-01,6.299786116e-01
1.699999962e-01,6.392748696e-01
1.799999960e-01,6.467442923e-01
1.899999958e-01,6.525607261e-01
1.999999955e-01,6.568814737e-01
2.099999953e-01,6.598488685e-01
2.199999951e-01,6.615916990e-01
2.299999949e-01,6.622264979e-01
2.399999946e-01,6.618587084e-01
2.499999944e-01,6.605837394e-01
2.599999942e-01,6.584879203e-01
2.699999940e-01,6.556493655e-01
2.799999937e-01,6.521387555e-01
2.899999935e-01,6.480200448e-01
2.999999933e-01,6.433511020e-01
3.099999931e-01,6.381842885e-01
3.199999928e-01,6.325669829e-01
3.299999926e-01,6.265420553e-01
3.399999924e-01,6.201482960e-01
3.499999922e-01,6.134208040e-01
3.599999920e-01,6.063913381e-01
3.699999917e-01,5.990886350e-01
3.799999915e-01,5.915386967e-01
3.899999913e-01,5.837650506e-01
3.999999911e-01,5.757889854e-01
4.099999908e-01,5.676297638e-01
4.199999906e-01,5.593048154e-01
4.299999904e-01,5.508299112e-01
4.399999902e-01,5.422193215e-01
4.499999899e-01,5.334859583e-01
4.599999897e-01,5.246415052e-01
4.699999895e-01,5.156965337e-01
4.799999893e-01,5.066606095e-01
4.899999890e-01,4.975423877e-01
4.999999888e-01,4.883497002e-01
5.099999886e-01,4.790896331e-01
5.199999884e-01,4.697685986e-01
5.299999882e-01,4.603923984e-01
5.399999879e-01,4.509662823e-01
5.499999877e-01,4.414950004e-01
5.599999875e-01,4.319828508e-01
5.699999873e-01,4.224337225e-01
5.799999870e-01,4.128511345e-01
5.899999868e-01,4.032382711e-01
5.999999866e-01,3.935980131e-01
6.099999864e-01,3.839329677e-01
6.199999861e-01,3.742454935e-01
6.299999859e-01,3.645377251e-01
6.399999857e-01,3.548115936e-01
6.499999855e-01,3.450688465e-01
6.599999852e-01,3.353110650e-01
6.699999850e-01,3.255396799e-01
6.799999848e-01,3.157559856e-01
6.899999846e-01,3.059611536e-01
6.999999844e-01,2.961562437e-01
7.099999841e-01,2.863422150e-01
7.199999839e-01,2.765199353e-01
7.299999837e-01,2.666901897e-01
7.399999835e-01,2.568536887e-01
7.499999832e-01,2.470110752e-01
7.599999830e-01,2.371629308e-01
7.699999828e-01,2.273097819e-01
7.799999826e-01,2.174521048e-01
7.899999823e-01,2.075903302e-01
7.999999821e-01,1.977248483e-01
8.099999819e-01,1.878560117e-01
8.199999817e-01,1.779841398e-01
8.299999814e-01,1.681095213e-01
8.399999812e-01,1.582324176e-01
8.499999810e-01,1.483530653e-01
8.599999808e-01,1.384716783e-01
8.699999806e-01,1.285884502e-01
8.799999803e-01,1.187035562e-01
8.899999801e-01,1.088171550e-01
8.999999799e-01,9.892938982e-02
9.099999797e-01,8.904039056e-02
9.199999794e-01,7.915027464e-02
9.299999792e-01,6.925914833e-02
9.399999790e-01,5.936710778e-02
9.499999788e-01,4.947423999e-02
9.599999785e-01,3.958062368e-02
9.699999783e-01,2.968633008e-02
9.799999781e-01,1.979142365e-02
9.899999779e-01,9.895962697e-03
