9.99999997475242707878351211547852e-07,-4.95423551828714754793545060884696e+00
1.99999999495048541575670242309570e-04,-7.25257958519831706038077934195485e+00
3.98999998992621840443462133407593e-04,-7.54984795342962238537745656152822e+00
5.97999998490195139311254024505615e-04,-7.72291298820595988354129057817943e+00
7.96999997987768438179045915603638e-04,-7.84501803909339985934612293760892e+00
9.95999997485341737046837806701660e-04,-7.93917802402214838226879312088613e+00
1.19499999698291503591462969779968e-03,-8.01565650773432142317531656772189e+00
1.39399999648048833478242158889771e-03,-8.07993213061612248690468440770474e+00
1.59299999597806163365021347999573e-03,-8.13527661026427565370278127687698e+00
1.79199999547563493251800537109375e-03,-8.18380095580631281189376569074057e+00
1.99099999497320823138579726219177e-03,-8.22694685289476935943081548074929e+00
2.18999999447078153025358915328979e-03,-8.26574277062560195360185755220073e+00
2.38899999396835482912138104438782e-03,-8.30094819204521558887038823471016e+00
2.58799999346592812798917293548584e-03,-8.33313992443155400393489662391744e+00
2.78699999296350142685696482658386e-03,-8.36276636647445852871390892246950e+00
2.98599999246107472572475671768188e-03,-8.39018297299014507995007505769536e+00
3.18499999195864802459254860877991e-03,-8.41567632104469007334884844695466e+00
3.38399999145622132346034049987793e-03,-8.43948079112563599550600468290895e+00
3.58299999095379462232813239097595e-03,-8.46179055265229959018752348143266e+00
3.78199999045136792119592428207397e-03,-8.48276825446900414797596345906072e+00
3.98099998994894122006371617317200e-03,-8.50255145823031279004450277980709e+00
4.17999998944651451893150806427002e-03,-8.52125759770580359919733837159583e+00
4.37899998894408781779929995536804e-03,-8.53898767793439343598560498094230e+00
4.57799998844166111666709184646606e-03,-8.55582923661204571442323585372947e+00
4.77699998793923441553488373756409e-03,-8.57185863586735935417543208458824e+00
4.97599998743680771440267562866211e-03,-8.58714286086869427530587906005621e+00
5.17499998693438101327046751976013e-03,-8.60174100168125145820380295091923e+00
5.37399998643195431213825941085815e-03,-8.61570546821477714540676862142732e+00
5.57299998592952761100605130195618e-03,-8.62908293884315798216722015467894e+00
5.77199998542710090987384319305420e-03,-8.64191513523646934625405124918984e+00
5.97099998492467420874163508415222e-03,-8.65423954996473733265044403495381e+00
6.16999998442224750760942697525024e-03,-8.66609000762613440951853682747696e+00
6.36899998391982080647721886634827e-03,-8.67749706092613082037551253122842e+00
6.56799998341739410534501075744629e-03,-8.68848842795696679839473341999678e+00
6.76699998291496740421280264854431e-03,-8.69908934605614735362938416685097e+00
6.96599998241254070308059453964233e-03,-8.70932286468245240185909183949775e+00
7.16499998191011400194838643074036e-03,-8.71921011468255329358162386554909e+00
7.36399998140768730081617832183838e-03,-8.72877040560638286191552648318748e+00
7.56299998090526059968397021293640e-03,-8.73802157266670830038091111191534e+00
7.76199998040283389855176210403442e-03,-8.74698004202152769055028658229389e+00
7.96099997990040719741955399513245e-03,-8.75566099282846107155348081008128e+00
8.15999997939798049628734588623047e-03,-8.76407844374646990363159071435462e+00
8.35899997889555379515513777732849e-03,-8.77224542816360666839387016935348e+00
8.55799997839312709402292966842651e-03,-8.78017405868661145705578174869288e+00
8.75699997789070039289072155952454e-03,-8.78787554949472257161124932878238e+00
8.95599997738827369175851345062256e-03,-8.79536038617401340865276093694547e+00
9.15499997688584699062630534172058e-03,-8.80263838569446237670296229183009e+00
9.35399997638342028949409723281860e-03,-8.80971873153193879481953620924628e+00
9.55299997588099358836188912391663e-03,-8.81660999549875678063526329708566e+00
9.75199997537856688722968101501465e-03,-8.82332019829045020690994061141055e+00
9.95099997487614018609747290611267e-03,-8.82985687540951175861225763696893e+00
1.01499999743737134849652647972107e-02,-8.83622712466076961051325566742776e+00
1.03489999738712867838330566883087e-02,-8.84243766844402319902973541587698e+00
1.05479999733688600827008485794067e-02,-8.84849486700486514804964155445077e+00
1.07469999728664333815686404705048e-02,-8.85440463014724263302035467404494e+00
1.09459999723640066804364323616028e-02,-8.86017257006487988536813649176338e+00
1.11449999718615799793042242527008e-02,-8.86580401267246602861615834001441e+00
1.13439999713591532781720161437988e-02,-8.87130396194512651185382079432884e+00
1.15429999708567265770398080348969e-02,-8.87667718265405512444859992271518e+00
1.17419999703542998759075999259949e-02,-8.88192817291838967660999593078941e+00
1.19409999698518731747753918170929e-02,-8.88706119041961488651953926520832e+00
1.21399999693494464736431837081909e-02,-8.89208030157312637273975264307069e+00
