1.000000012e-07,9.000030590e-07
2.000000023e-04,1.798010450e-03
3.999000047e-04,3.591132878e-03
5.998000070e-04,5.380275252e-03
7.997000093e-04,7.165445519e-03
9.996000117e-04,8.946651613e-03
1.199500014e-03,1.072390145e-02
1.399400016e-03,1.249720293e-02
1.599300019e-03,1.426656394e-02
1.799200021e-03,1.603199234e-02
1.999100023e-03,1.779349600e-02
2.199000026e-03,1.955108274e-02
2.398900028e-03,2.130476040e-02
2.598800030e-03,2.305453677e-02
2.798700033e-03,2.480041965e-02
2.998600035e-03,2.654241681e-02
3.198500037e-03,2.828053602e-02
3.398400040e-03,3.001478501e-02
3.598300042e-03,3.174517152e-02
3.798200044e-03,3.347170326e-02
3.998100047e-03,3.519438793e-02
4.198000049e-03,3.691323321e-02
4.397900051e-03,3.862824676e-02
4.597800054e-03,4.033943624e-02
4.797700056e-03,4.204680929e-02
4.997600058e-03,4.375037353e-02
5.197500061e-03,4.545013656e-02
5.397400063e-03,4.714610598e-02
5.597300065e-03,4.883828935e-02
5.797200068e-03,5.052669425e-02
5.997100070e-03,5.221132821e-02
6.197000072e-03,5.389219877e-02
6.396900075e-03,5.556931345e-02
6.596800077e-03,5.724267974e-02
6.796700079e-03,5.891230513e-02
6.996600082e-03,6.057819708e-02
7.196500084e-03,6.224036307e-02
7.396400086e-03,6.389881051e-02
7.596300089e-03,6.555354685e-02
7.796200091e-03,6.720457950e-02
7.996100093e-03,6.885191584e-02
8.196000096e-03,7.049556327e-02
8.395900098e-03,7.213552914e-02
8.595800100e-03,7.377182081e-02
8.795700103e-03,7.540444562e-02
8.995600105e-03,7.703341089e-02
9.195500107e-03,7.865872393e-02
9.395400110e-03,8.028039202e-02
9.595300112e-03,8.189842246e-02
9.795200114e-03,8.351282251e-02
9.995100117e-03,8.512359941e-02
1.019500012e-02,8.673076040e-02
1.039490012e-02,8.833431270e-02
1.059480012e-02,8.993426352e-02
1.079470013e-02,9.153062004e-02
1.099460013e-02,9.312338946e-02
1.119450013e-02,9.471257893e-02
1.139440013e-02,9.629819560e-02
1.159430014e-02,9.788024660e-02
1.179420014e-02,9.945873906e-02
1.199410014e-02,1.010336801e-01
1.219400014e-02,1.026050768e-01
1.239390014e-02,1.041729362e-01
1.259380015e-02,1.057372654e-01
1.279370015e-02,1.072980714e-01
1.299360015e-02,1.088553614e-01
1.319350015e-02,1.104091422e-01
1.339340016e-02,1.119594210e-01
1.359330016e-02,1.135062046e-01
1.379320016e-02,1.150495002e-01
1.399310016e-02,1.165893145e-01
1.419300017e-02,1.181256547e-01
1.439290017e-02,1.196585277e-01
1.459280017e-02,1.211879403e-01
1.479270017e-02,1.227138994e-01
1.499260018e-02,1.242364121e-01
1.519250018e-02,1.257554851e-01
1.539240018e-02,1.272711253e-01
1.559230018e-02,1.287833396e-01
1.579220018e-02,1.302921348e-01
1.599210019e-02,1.317975178e-01
1.619200019e-02,1.332994953e-01
1.639190019e-02,1.347980742e-01
1.659180019e-02,1.362932613e-01
1.679170020e-02,1.377850633e-01
1.699160020e-02,1.392734869e-01
1.719150020e-02,1.407585390e-01
1.739140020e-02,1.422402262e-01
1.759130021e-02,1.437185554e-01
1.779120021e-02,1.451935331e-01
1.799110021e-02,1.466651661e-01
1.819100021e-02,1.481334611e-01
1.839090021e-02,1.495984246e-01
1.859080022e-02,1.510600635e-01
1.879070022e-02,1.525183843e-01
1.899060022e-02,1.539733936e-01
1.919050022e-02,1.554250981e-01
1.939040023e-02,1.568735044e-01
1.959030023e-02,1.583186190e-01
1.979020023e-02,1.597604485e-01
1.999010023e-02,1.611989995e-01
2.019000024e-02,1.626342785e-01
2.038990024e-02,1.640662921e-01
2.058980024e-02,1.654950467e-01
2.078970024e-02,1.669205490e-01
2.098960025e-02,1.683428053e-01
2.118950025e-02,1.697618222e-01
2.138940025e-02,1.711776062e-01
2.158930025e-02,1.725901636e-01
2.178920025e-02,1.739995010e-01
2.198910026e-02,1.754056247e-01
2.218900026e-02,1.768085412e-01
2.238890026e-02,1.782082569e-01
2.258880026e-02,1.796047782e-01
2.278870027e-02,1.809981114e-01
2.298860027e-02,1.823882630e-01
2.318850027e-02,1.837752392e-01
2.338840027e-02,1.851590465e-01
2.358830028e-02,1.865396911e-01
2.378820028e-02,1.879171794e-01
2.398810028e-02,1.892915177e-01
2.418800028e-02,1.906627122e-01
2.438790028e-02,1.920307692e-01
2.458780029e-02,1.933956951e-01
2.478770029e-02,1.947574960e-01
2.498760029e-02,1.961161782e-01
2.518750029e-02,1.974717479e-01
2.538740030e-02,1.988242114e-01
2.558730030e-02,2.001735748e-01
2.578720030e-02,2.015198443e-01
2.598710030e-02,2.028630262e-01
2.618700031e-02,2.042031265e-01
2.638690031e-02,2.055401515e-01
2.658680031e-02,2.068741072e-01
2.678670031e-02,2.082049999e-01
2.698660032e-02,2.095328355e-01
2.718650032e-02,2.108576203e-01
2.738640032e-02,2.121793603e-01
2.758630032e-02,2.134980616e-01
2.778620032e-02,2.148137303e-01
2.798610033e-02,2.161263724e-01
2.818600033e-02,2.174359939e-01
2.838590033e-02,2.187426010e-01
2.858580033e-02,2.200461996e-01
2.878570034e-02,2.213467957e-01
2.898560034e-02,2.226443953e-01
2.918550034e-02,2.239390044e-01
2.938540034e-02,2.252306290e-01
2.958530035e-02,2.265192751e-01
2.978520035e-02,2.278049485e-01
2.998510035e-02,2.290876553e-01
3.018500035e-02,2.303674013e-01
3.038490036e-02,2.316441925e-01
3.058480036e-02,2.329180347e-01
3.078470036e-02,2.341889339e-01
3.098460036e-02,2.354568959e-01
3.118450036e-02,2.367219266e-01
3.138440037e-02,2.379840318e-01
3.158430037e-02,2.392432174e-01
3.178420037e-02,2.404994893e-01
3.198410037e-02,2.417528532e-01
3.218400038e-02,2.430033149e-01
3.238390038e-02,2.442508803e-01
3.258380038e-02,2.454955551e-01
3.278370038e-02,2.467373451e-01
3.298360039e-02,2.479762560e-01
3.318350039e-02,2.492122937e-01
3.338340039e-02,2.504454638e-01
3.358330039e-02,2.516757721e-01
3.378320039e-02,2.529032243e-01
3.398310040e-02,2.541278260e-01
3.418300040e-02,2.553495831e-01
3.438290040e-02,2.565685011e-01
3.458280040e-02,2.577845857e-01
3.478270041e-02,2.589978427e-01
3.498260041e-02,2.602082775e-01
3.518250041e-02,2.614158960e-01
3.538240041e-02,2.626207036e-01
3.558230042e-02,2.638227061e-01
3.578220042e-02,2.650219090e-01
3.598210042e-02,2.662183178e-01
3.618200042e-02,2.674119383e-01
3.638190043e-02,2.686027759e-01
3.658180043e-02,2.697908362e-01
3.678170043e-02,2.709761248e-01
